name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
HoChiMinh,2016-12-12,26.0,24.0,25.2,26.0,24.0,25.2,24.2,94.6,17.2,100,91.67,rain,0,0,31.0,16.6,312.1,1007.1,94.9,7.4,62.3,5.5,3,,2016-12-12T06:01:54,2016-12-12T17:32:03,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48900099999,VVTS"
HoChiMinh,2016-12-13,25.9,23.0,24.2,25.9,23.0,24.2,24.2,99.4,0.4,100,4.17,rain,0,0,27.7,16.6,312.4,1007.3,96.7,7.9,25.2,2.2,1,,2016-12-13T06:02:26,2016-12-13T17:32:27,0.47,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-14,28.0,24.0,25.6,32.7,24.0,26.6,24.6,94.4,11.0,100,12.5,rain,0,0,15.8,14.8,109.3,1007.9,80.0,7.4,124.5,10.9,7,,2016-12-14T06:02:58,2016-12-14T17:32:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-15,31.0,25.0,27.3,36.6,25.0,29.6,24.6,86.1,2.1,100,16.67,rain,0,0,37.1,16.6,117.1,1008.8,54.5,10.1,141.5,12.2,6,,2016-12-15T06:03:29,2016-12-15T17:33:19,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-16,30.1,25.0,27.3,35.2,25.0,29.4,24.4,85.1,9.1,100,29.17,rain,0,0,33.8,16.6,51.3,1010.8,64.7,9.1,139.3,11.8,6,,2016-12-16T06:04:01,2016-12-16T17:33:46,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-17,32.0,23.0,27.4,34.8,23.0,28.3,21.0,70.8,0.0,0,0.0,,0,0,28.4,14.8,20.6,1010.7,68.4,9.2,192.0,16.6,7,,2016-12-17T06:04:32,2016-12-17T17:34:13,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-18,29.0,24.0,26.2,32.0,24.0,27.4,21.8,77.2,2.9,100,29.17,rain,0,0,36.4,18.4,20.7,1011.2,68.8,10.0,119.7,10.2,6,,2016-12-18T06:05:03,2016-12-18T17:34:41,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-19,30.0,24.0,26.7,33.3,24.0,28.1,22.9,81.1,4.0,100,4.17,rain,0,0,38.2,14.8,33.4,1009.9,62.9,9.9,110.7,9.6,5,,2016-12-19T06:05:34,2016-12-19T17:35:10,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-20,31.0,24.9,27.7,35.5,24.9,30.3,24.0,82.0,0.1,100,4.17,rain,0,0,38.2,11.2,72.3,1009.1,78.1,7.9,131.7,11.3,5,,2016-12-20T06:06:05,2016-12-20T17:35:39,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-21,30.0,25.0,26.9,34.1,25.0,28.8,24.9,89.5,5.0,100,4.17,rain,0,0,36.0,24.1,89.3,1009.9,71.1,8.6,142.6,12.4,6,,2016-12-21T06:06:35,2016-12-21T17:36:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-22,34.0,24.0,28.4,36.5,24.0,30.7,23.3,77.3,0.1,100,4.17,rain,0,0,21.2,16.6,150.8,1009.1,45.4,9.2,221.7,19.3,8,,2016-12-22T06:07:04,2016-12-22T17:36:38,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-23,33.0,25.0,28.4,37.0,25.0,30.9,23.4,76.4,1.2,100,25.0,rain,0,0,34.2,11.2,76.5,1009.0,47.7,9.7,180.9,15.6,7,,2016-12-23T06:07:34,2016-12-23T17:37:09,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-24,32.8,24.0,28.1,37.9,24.0,30.7,23.8,79.3,0.2,100,8.33,rain,0,0,14.0,14.8,264.2,1008.9,52.9,7.4,217.4,18.7,8,,2016-12-24T06:08:03,2016-12-24T17:37:39,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-25,31.9,25.0,27.5,36.7,25.0,30.0,24.3,83.8,0.1,100,4.17,rain,0,0,25.9,14.8,227.9,1009.7,49.6,8.3,176.1,15.1,7,,2016-12-25T06:08:31,2016-12-25T17:38:10,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-26,33.0,25.0,27.9,36.1,25.0,29.7,22.9,76.5,0.3,100,12.5,rain,0,0,15.8,14.8,224.0,1009.0,52.3,9.8,213.9,18.6,8,,2016-12-26T06:08:59,2016-12-26T17:38:42,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-27,33.0,24.0,27.3,35.3,24.0,28.1,21.5,73.1,0.0,0,0.0,,0,0,17.3,13.0,29.4,1009.3,41.2,9.3,197.2,17.1,8,,2016-12-27T06:09:26,2016-12-27T17:39:14,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-28,30.0,23.0,25.8,31.3,23.0,26.1,18.2,63.7,0.0,0,0.0,,0,0,26.6,14.8,355.4,1010.6,58.7,10.3,153.3,13.3,6,,2016-12-28T06:09:53,2016-12-28T17:39:46,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2016-12-29,30.0,23.0,26.1,31.9,23.0,26.9,19.2,66.5,0.0,0,0.0,,0,0,33.5,16.6,358.1,1010.4,79.1,10.3,175.8,15.2,7,,2016-12-29T06:10:19,2016-12-29T17:40:18,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2016-12-30,31.0,23.0,26.7,33.0,23.0,27.7,19.8,66.5,0.6,100,12.5,rain,0,0,47.9,14.8,0.6,1010.5,69.6,10.3,134.4,11.6,5,,2016-12-30T06:10:45,2016-12-30T17:40:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2016-12-31,31.0,24.0,27.3,34.5,24.0,29.1,22.1,74.1,0.5,100,16.67,rain,0,0,46.8,13.0,11.1,1010.8,71.6,10.3,169.4,14.8,6,,2016-12-31T06:11:10,2016-12-31T17:41:23,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-01-01,34.0,23.0,27.9,35.7,23.0,29.4,22.2,75.0,0.1,100,4.17,rain,0,0,46.8,14.8,38.5,1010.1,43.3,9.8,221.6,19.2,8,,2017-01-01T06:11:33,2017-01-01T17:41:54,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-02,33.0,23.0,28.4,36.1,23.0,30.1,21.3,67.2,0.2,100,8.33,rain,0,0,46.1,21.2,52.9,1009.7,45.6,10.3,212.0,18.3,8,,2017-01-02T06:11:57,2017-01-02T17:42:27,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-03,33.8,24.1,28.2,35.7,24.1,29.8,21.7,69.8,0.6,100,4.17,rain,0,0,42.8,13.0,77.0,1009.6,48.1,10.3,217.3,18.6,7,,2017-01-03T06:12:20,2017-01-03T17:43:00,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-04,32.8,24.0,27.9,35.2,24.0,29.5,21.7,70.7,0.3,100,8.33,rain,0,0,41.0,12.1,43.3,1008.9,48.8,9.7,182.3,15.9,7,,2017-01-04T06:12:42,2017-01-04T17:43:33,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-05,32.0,25.0,28.4,34.9,25.0,30.2,22.4,72.0,0.5,100,8.33,rain,0,0,40.7,14.8,98.3,1008.4,47.3,9.8,208.7,18.0,8,,2017-01-05T06:13:03,2017-01-05T17:44:05,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-01-06,33.0,25.0,28.2,35.8,25.0,30.3,22.1,71.0,0.0,0,0.0,,0,0,44.6,17.3,78.3,1007.4,49.1,9.4,228.9,19.6,8,,2017-01-06T06:13:23,2017-01-06T17:44:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-07,31.0,25.0,27.9,36.2,25.0,29.8,22.7,75.1,0.9,100,12.5,rain,0,0,39.2,20.5,105.1,1007.0,49.6,8.8,208.1,17.9,8,,2017-01-07T06:13:43,2017-01-07T17:45:11,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-01-08,33.0,26.0,28.9,35.3,26.0,30.4,20.7,62.5,0.2,100,4.17,rain,0,0,39.2,22.3,109.2,1007.2,37.7,10.0,215.8,18.7,8,,2017-01-08T06:14:02,2017-01-08T17:45:43,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48900099999,VVTS,remote"
HoChiMinh,2017-01-09,33.0,24.0,28.3,34.6,24.0,29.4,20.8,66.7,0.0,0,0.0,,0,0,23.0,16.6,122.0,1007.9,36.8,10.2,242.4,21.1,8,,2017-01-09T06:14:20,2017-01-09T17:46:16,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-10,31.0,24.0,27.7,34.6,24.0,29.5,22.3,73.5,0.2,100,8.33,rain,0,0,19.4,12.4,138.3,1008.5,41.5,9.8,201.1,17.3,7,,2017-01-10T06:14:37,2017-01-10T17:46:48,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-11,32.0,24.0,28.0,35.8,24.0,29.9,22.4,73.4,0.6,100,12.5,rain,0,0,29.5,13.0,144.1,1008.7,53.3,9.1,204.1,17.6,8,,2017-01-11T06:14:53,2017-01-11T17:47:20,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-01-12,33.0,24.0,28.2,37.0,24.0,30.7,23.1,75.5,0.2,100,8.33,rain,0,0,27.7,13.0,286.7,1007.4,46.8,10.1,198.7,17.1,7,,2017-01-12T06:15:08,2017-01-12T17:47:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-13,34.0,25.0,29.1,37.3,25.0,32.1,23.6,75.0,0.2,100,8.33,rain,0,0,29.9,11.2,286.7,1007.1,43.3,9.5,215.9,18.6,8,,2017-01-13T06:15:22,2017-01-13T17:48:23,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-14,32.0,25.9,27.7,35.5,25.9,29.8,24.6,85.3,6.0,100,4.17,rain,0,0,23.4,16.6,77.5,1007.6,55.6,8.9,131.6,11.5,5,,2017-01-14T06:15:35,2017-01-14T17:48:54,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-15,27.0,25.0,25.4,30.6,25.0,25.6,24.9,97.3,9.2,100,8.33,rain,0,0,20.2,11.2,13.0,1009.7,64.8,7.8,42.3,3.6,2,,2017-01-15T06:15:48,2017-01-15T17:49:25,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-16,32.0,24.0,27.2,35.8,24.0,29.0,23.0,79.5,0.7,100,8.33,rain,0,0,44.3,20.5,96.0,1009.6,51.6,9.6,169.7,14.8,7,,2017-01-16T06:15:59,2017-01-16T17:49:55,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-17,32.8,24.0,27.7,34.1,24.0,28.8,21.5,72.3,0.1,100,4.17,rain,0,0,54.0,29.4,89.8,1010.6,38.6,8.9,201.4,17.6,8,,2017-01-17T06:16:09,2017-01-17T17:50:26,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-18,34.0,24.0,28.3,34.1,24.0,29.1,20.0,63.9,0.1,100,4.17,rain,0,0,36.4,18.4,73.4,1012.1,47.5,10.3,206.3,17.8,8,,2017-01-18T06:16:18,2017-01-18T17:50:55,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-19,32.0,24.9,28.4,34.1,24.9,30.1,22.2,71.2,0.4,100,12.5,rain,0,0,38.5,14.8,90.9,1011.5,52.1,9.9,169.6,14.7,7,,2017-01-19T06:16:27,2017-01-19T17:51:25,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-01-20,32.0,25.0,27.8,34.5,25.0,29.9,22.8,75.6,9.0,100,4.17,rain,0,0,27.4,12.4,320.6,1011.1,62.2,10.1,161.0,13.8,7,,2017-01-20T06:16:34,2017-01-20T17:51:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-21,33.0,24.0,27.2,37.0,24.0,28.4,22.0,74.6,1.7,100,29.17,rain,0,0,22.0,16.6,67.0,1012.8,51.7,9.9,117.6,10.2,5,,2017-01-21T06:16:40,2017-01-21T17:52:22,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-22,32.0,24.0,27.4,33.5,24.0,28.5,20.7,68.6,4.1,100,25.0,rain,0,0,23.0,12.4,356.8,1013.2,40.5,9.2,92.0,8.0,3,,2017-01-22T06:16:45,2017-01-22T17:52:50,0.81,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-23,34.0,22.0,27.8,35.1,22.0,28.8,19.5,62.6,0.0,0,0.0,,0,0,26.3,13.0,34.5,1012.8,43.7,10.7,225.8,19.5,8,,2017-01-23T06:16:49,2017-01-23T17:53:17,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-24,31.0,24.0,27.2,33.7,24.0,28.6,20.1,65.8,2.1,100,20.83,rain,0,0,19.4,13.0,60.4,1012.9,49.7,9.9,150.4,13.0,8,,2017-01-24T06:16:52,2017-01-24T17:53:44,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-25,32.0,24.0,27.1,35.1,24.0,28.3,23.3,81.8,24.0,100,4.17,rain,0,0,32.8,19.3,12.5,1013.3,54.9,9.4,203.7,17.8,8,,2017-01-25T06:16:54,2017-01-25T17:54:11,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-01-26,33.0,24.0,27.9,36.1,24.0,29.2,21.8,72.8,9.0,100,4.17,rain,0,0,32.4,13.0,37.3,1012.4,60.8,9.5,193.2,16.7,7,,2017-01-26T06:16:55,2017-01-26T17:54:36,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-27,32.0,22.0,26.5,32.3,22.0,26.8,17.5,59.2,0.0,0,0.0,,0,0,18.4,16.6,46.9,1012.2,59.4,10.4,217.7,18.9,8,,2017-01-27T06:16:55,2017-01-27T17:55:02,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-01-28,31.0,21.0,25.8,31.8,21.0,25.9,18.2,65.0,0.0,0,0.0,,0,0,22.3,11.2,284.7,1011.4,58.8,10.0,251.7,21.7,9,,2017-01-28T06:16:54,2017-01-28T17:55:26,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-29,32.0,23.0,26.9,32.9,23.0,27.8,21.3,73.7,0.0,0,0.0,,0,0,16.6,11.2,180.4,1011.4,56.2,9.8,239.4,20.6,9,,2017-01-29T06:16:52,2017-01-29T17:55:51,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-30,31.0,23.0,27.4,32.5,23.0,28.3,21.2,72.1,0.0,0,0.0,,0,0,17.6,14.8,97.5,1010.5,55.4,10.4,184.9,16.1,6,,2017-01-30T06:16:48,2017-01-30T17:56:14,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-01-31,32.0,23.0,27.0,32.4,23.0,27.7,20.9,72.3,0.1,100,4.17,rain,0,0,25.2,13.0,318.2,1010.4,47.7,10.0,202.2,17.4,7,,2017-01-31T06:16:44,2017-01-31T17:56:37,0.11,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-01,32.0,24.0,27.5,34.9,24.0,29.2,22.6,76.5,0.6,100,16.67,rain,0,0,18.0,16.6,151.7,1010.6,53.7,10.0,159.8,13.8,7,,2017-02-01T06:16:39,2017-02-01T17:56:59,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-02-02,31.0,23.0,26.1,36.5,23.0,27.6,23.7,87.8,11.2,100,41.67,rain,0,0,23.8,27.7,278.3,1011.4,59.1,8.9,161.3,14.1,6,,2017-02-02T06:16:32,2017-02-02T17:57:21,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-03,29.0,24.0,26.1,32.7,24.0,27.1,23.2,85.2,9.0,100,4.17,rain,0,0,28.4,7.6,325.2,1010.8,59.3,9.1,123.8,10.7,6,,2017-02-03T06:16:25,2017-02-03T17:57:42,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-02-04,33.0,25.0,28.3,35.3,25.0,30.0,22.6,73.3,1.7,100,25.0,rain,0,0,19.4,13.0,182.4,1009.5,47.4,10.3,210.5,18.3,8,,2017-02-04T06:16:16,2017-02-04T17:58:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-05,32.0,25.0,27.6,35.8,25.0,29.5,23.8,81.5,0.7,100,4.17,rain,0,0,30.2,25.9,218.5,1008.8,54.2,9.8,239.8,20.9,8,,2017-02-05T06:16:07,2017-02-05T17:58:23,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-02-06,32.0,24.0,27.3,34.1,24.0,28.4,22.5,77.5,13.0,100,4.17,rain,0,0,20.9,15.7,217.9,1009.3,56.3,10.3,223.8,19.4,8,,2017-02-06T06:15:56,2017-02-06T17:58:42,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-07,33.0,24.0,27.3,33.4,24.0,28.3,21.2,71.1,0.0,0,0.0,,0,0,19.1,13.0,172.9,1009.6,61.6,10.3,222.8,19.3,8,,2017-02-07T06:15:45,2017-02-07T17:59:00,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-02-08,32.0,24.0,27.6,34.9,24.0,29.3,22.4,74.9,0.2,100,8.33,rain,0,0,23.4,16.6,193.4,1009.7,39.9,10.2,238.6,20.6,9,,2017-02-08T06:15:33,2017-02-08T17:59:18,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-09,34.0,25.0,28.3,35.1,25.0,29.6,21.7,70.1,0.2,100,8.33,rain,0,0,24.8,18.0,138.0,1009.8,42.2,10.3,241.7,20.8,9,,2017-02-09T06:15:19,2017-02-09T17:59:36,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-02-10,33.0,24.0,27.3,34.6,24.0,28.3,21.3,71.6,0.1,100,4.17,rain,0,0,29.2,16.7,95.0,1010.7,33.7,10.2,250.2,21.6,9,,2017-02-10T06:15:05,2017-02-10T17:59:52,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-11,33.0,22.0,27.0,32.6,22.0,27.2,17.8,60.5,0.0,0,0.0,,0,0,33.5,14.8,53.9,1013.0,35.4,10.3,243.1,21.2,9,,2017-02-11T06:14:50,2017-02-11T18:00:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-02-12,33.0,22.0,26.5,31.7,22.0,26.4,15.7,53.9,0.0,0,0.0,,0,0,23.0,14.8,48.7,1014.1,22.7,10.4,278.2,23.9,9,,2017-02-12T06:14:34,2017-02-12T18:00:24,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-13,33.0,21.0,26.6,32.5,21.0,26.6,16.1,54.6,0.0,0,0.0,,0,0,18.4,16.6,34.6,1015.2,24.2,10.4,278.2,24.0,9,,2017-02-13T06:14:17,2017-02-13T18:00:38,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-14,34.0,22.0,27.4,33.6,22.0,27.5,17.7,58.7,0.0,0,0.0,,0,0,21.2,20.5,52.4,1015.7,45.1,10.3,270.4,23.4,9,,2017-02-14T06:13:59,2017-02-14T18:00:52,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote"
HoChiMinh,2017-02-15,32.0,23.0,26.9,32.9,23.0,27.3,17.9,59.2,0.0,0,0.0,,0,0,27.0,16.6,49.9,1014.9,47.2,10.3,252.8,21.7,9,,2017-02-15T06:13:40,2017-02-15T18:01:06,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-16,33.0,22.0,27.2,32.2,22.0,27.2,16.2,53.2,0.0,0,0.0,,0,0,21.6,14.8,85.5,1013.7,45.0,10.4,275.5,23.7,9,,2017-02-16T06:13:20,2017-02-16T18:01:19,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-17,32.0,23.0,27.2,32.5,23.0,27.8,19.2,63.7,0.0,0,0.0,,0,0,23.0,14.8,107.1,1013.0,43.8,9.8,234.1,20.1,9,,2017-02-17T06:13:00,2017-02-17T18:01:31,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-18,34.0,22.0,27.7,35.7,22.0,29.0,20.7,67.7,0.2,100,8.33,rain,0,0,24.8,19.6,144.7,1012.9,42.8,9.8,244.9,21.1,8,,2017-02-18T06:12:38,2017-02-18T18:01:43,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-19,32.0,23.0,26.5,34.1,23.0,27.3,22.1,79.3,0.0,0,0.0,,0,0,27.0,25.8,257.6,1011.3,47.9,8.7,173.4,15.1,6,,2017-02-19T06:12:16,2017-02-19T18:01:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-20,30.0,24.0,27.4,33.3,24.0,29.3,22.1,73.6,0.1,100,4.17,rain,0,0,22.0,13.0,144.0,1009.6,47.8,10.3,114.2,9.8,4,,2017-02-20T06:11:53,2017-02-20T18:02:05,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-21,33.0,25.0,28.4,38.1,25.0,31.0,22.9,73.1,0.0,0,0.0,,0,0,38.9,18.4,136.5,1010.7,45.1,10.3,221.3,19.0,8,,2017-02-21T06:11:30,2017-02-21T18:02:15,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-22,34.0,25.9,28.7,38.2,25.9,31.2,23.1,73.4,0.2,100,8.33,rain,0,0,29.2,18.0,133.2,1010.5,45.1,10.3,251.8,21.7,9,,2017-02-22T06:11:05,2017-02-22T18:02:24,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-23,33.0,25.9,28.4,38.1,25.9,30.7,22.3,70.3,0.1,100,4.17,rain,0,0,27.4,20.6,139.5,1011.2,42.7,10.3,258.3,22.1,9,,2017-02-23T06:10:40,2017-02-23T18:02:33,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
HoChiMinh,2017-02-24,33.0,25.0,28.6,36.2,25.0,30.5,21.8,68.0,0.3,100,4.17,rain,0,0,30.2,18.4,110.2,1012.0,40.3,10.3,253.8,22.1,9,,2017-02-24T06:10:14,2017-02-24T18:02:41,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"48894099999,48900099999,VVTS"
